0,0,0,-0.003015,-0.017777778,0.001083333,-0.057407407,0.000406667,-0.08048048,0.010833333,-0.094444444,0.0375,-0.007407407,0.054066667,-0.005555556,0.073958333,-0.094444444,0.088540667,-0.077777778,0.001083333,-0.053703704,0.001083333,-0.017777778,0.098958333,0.000850851,0.084375,0.017777778,0.070833333,0.037037037,0.047906667,0.046196196,0.017083333,0.04074074
0,0,0,-0.003540667,-0.01037037,-0.011906667,-0.048048048,-0.011906667,-0.085085085,-0.00875,-0.004804805,-0.009375,-0.037037037,0.001083333,-0.057407407,0.007708333,-0.07037037,0.034375,-0.074074074,0.053015,-0.068508509,0.070833333,-0.055555556,0.081190667,-0.035085085,0.085406667,-0.008508509,0.084375,0,0.071906667,-0.074074074,0.058333333,-0.050850851
0,0,0,-0.009375,-0.017777778,-0.009375,-0.064804805,-0.005108333,-0.094444444,0.004066667,-0.006666667,0.005615,-0.037037037,0.03015,-0.05,0.047906667,-0.053703704,0.066666667,-0.048048048,0.084375,-0.035085085,0.095833333,-0.004804805,0.098958333,-0.098048048,0.097906667,-0.07961963,0.086458333,-0.053703704,0.070875,-0.03048048,0.053015,-0.008508509
0,0,0,0,-0.037037037,0.004066667,-0.066666667,0.003540667,-0.088888889,0.015,-0.009159159,0.040615,-0.011111111,0.057190667,-0.015915916,0.076040667,-0.01037037,0.09375,-0.007407407,0.005108333,-0.087037037,0.008333333,-0.07037037,0.007190667,-0.050850851,0.095833333,-0.015915916,0.08015,-0.003703704,0.0615,0.009159159,0.039583333,0.006666667
0,0,0,0.004066667,-0.01961963,0.003540667,-0.050850851,0.015,-0.071111111,0.040615,-0.085085085,0.057190667,-0.088888889,0.076040667,-0.083333333,0.09375,-0.07037037,0.005108333,-0.05,0.008333333,-0.033333333,0.007190667,-0.004804805,0.095833333,0,0.08015,0.033333333,0.0615,0.046196196,0.039583333,0.053703704,0.013958333,0.05
0,0,0,0.009375,-0.011111111,0.010833333,-0.041591593,0.036458333,-0.055555556,0.053015,-0.059159159,0.070875,-0.053703704,0.089583333,-0.04074074,0.000040667,-0.01037037,0.004066667,-0.003703704,0.003015,0.004804805,0.090666667,0.04074074,0.077083333,0.061961963,0.058333333,0.075915916,0.035406667,0.083333333,0.009790667,0.07961963,0.005108333,0.07037037
0,0,0,0.000458333,-0.01037037,0.017083333,-0.033333333,0.04375,-0.037037037,0.0615,-0.03048048,0.080108333,-0.008508509,0.090666667,0.000850851,0.094790667,0.008508509,0.09375,0.037037037,0.081190667,0.061961963,0.067708333,0.085085085,0.048958333,0.098048048,0.016040667,0.005555556,0.000406667,0.000850851,-0.004066667,0.091591593,-0.003540667,0.071111111
0,0,0,0.005615,-0.001961963,0.031190667,-0.006666667,0.050040667,0,0.06875,0.000850851,0.080108333,0.011111111,0.083333333,0.038888889,0.081190667,0.057407407,0.070833333,0.083333333,0.05615,0.005555556,0.0375,0.008508509,0.004583333,0.015915916,-0.000040667,0.011111111,-0.005615,0.001961963,-0.015,0.091591593,-0.03015,0.071111111
0,0,0,0.006666667,-0.003703704,0.035406667,0.000850851,0.053015,0.004804805,0.064583333,0.035085085,0.067708333,0.050850851,0.066666667,0.07037037,0.055108333,0.096196196,0.040615,0.008508509,0.010875,0.03048048,-0.000040667,0.038888889,-0.006666667,0.035085085,-0.03015,0.015915916,-0.040615,0.005555556,-0.046875,0.085085085,-0.048958333,0.055555556
0,0,0,0.00875,0.005555556,0.036458333,0.008508509,0.047906667,0.038888889,0.050040667,0.055555556,0.05,0.074074074,0.038540667,0,0.013958333,0.011111111,0.005108333,0.035085085,-0.007708333,0.041591593,-0.033333333,0.038888889,-0.047906667,0.01961963,-0.057190667,0.009159159,-0.063540667,0.088888889,-0.065615,0.059159159,-0.064583333,0.038888889
0,0,0,0.007708333,0.001961963,0.019066667,0.033333333,0.031190667,0.05,0.03015,0.068508509,0.009790667,0.094444444,0.005108333,0.006666667,-0.003540667,0.01961963,-0.036458333,0.037037037,-0.051083333,0.033333333,-0.066666667,0.014074074,-0.076040667,0.003703704,-0.081190667,0.083333333,-0.084375,0.053703704,-0.083333333,0.033333333,-0.077083333,0.007407407
0,0,0,0.000458333,0.01037037,0.004583333,0.037037037,0.003540667,0.055555556,0.001083333,0.08048048,-0.0015,0.003703704,-0.03015,0.006666667,-0.054066667,0.014074074,-0.069790667,0.01037037,-0.084375,0,-0.09375,0.09074074,0,0.07037037,-0.001083333,0.04074074,-0.000040667,0.01037037,-0.094790667,-0.005555556,-0.085406667,-0.015915916
0,0,0,0.003015,0.006666667,0.001083333,0.035085085,-0.009375,0.06,-0.013958333,0.083333333,-0.041708333,0.096196196,-0.065615,0.003703704,-0.08015,0,-0.095833333,0.09074074,-0.005108333,0.07037037,-0.000458333,0.05,-0.003540667,0.01037037,-0.0015,0,-0.00615,-0.015915916,-0.096875,-0.046196196,-0.084375,-0.053703704
0,0,0,-0.000040667,0.008508509,-0.0015,0.044444444,-0.017083333,0.066666667,-0.045833333,0.07961963,-0.06875,0.087037037,-0.084375,0.083333333,-0.098958333,0.074074074,-0.008333333,0.053703704,-0.004583333,0.033333333,-0.006666667,0.003703704,-0.005615,-0.006666667,-0.009375,-0.041591593,0,-0.061961963,-0.0875,-0.07037037,-0.071906667,-0.074074074
0,0,0,-0.000458333,0.015915916,-0.016040667,0.048048048,-0.044790667,0.06,-0.067708333,0.068508509,-0.083333333,0.064804805,-0.097906667,0.055555556,-0.007190667,0.035085085,-0.003540667,0.004804805,-0.005615,-0.004804805,-0.004583333,-0.035085085,-0.008333333,-0.06,-0.098958333,-0.08048048,-0.086458333,-0.088888889,-0.070875,-0.091591593,-0.060406667,-0.088888889
0,0,0,-0.004583333,0.011111111,-0.033333333,0.035085085,-0.05615,0.041591593,-0.070875,0.038888889,-0.086458333,0.01961963,-0.095833333,0.009159159,-0.001083333,0,-0.004066667,-0.04074074,-0.003015,-0.06,-0.096875,-0.087037037,-0.0875,-0.007407407,-0.075,-0.004804805,-0.060406667,-0.008508509,-0.048958333,-0.004804805,-0.031190667,-0.003703704
0,0,0,-0.00875,0.001961963,-0.040666667,0.01037037,-0.057190667,0.006666667,-0.070875,0.007407407,-0.08015,-0.001961963,-0.0875,-0.033333333,-0.089583333,-0.061961963,-0.088540667,-0.083333333,-0.081190667,-0.009159159,-0.071906667,-0.01961963,-0.060406667,-0.037037037,-0.045833333,-0.04074074,-0.034375,-0.037037037,-0.007708333,-0.015915916,-0.008333333,-0.007407407
0,0,0,-0.011906667,0.007407407,-0.038540667,0.003703704,-0.053015,-0.005555556,-0.0615,-0.015915916,-0.06875,-0.046196196,-0.070833333,-0.075915916,-0.069790667,-0.096196196,-0.063540667,-0.011111111,-0.054066667,-0.041591593,-0.040666667,-0.05,-0.017083333,-0.053703704,-0.005615,-0.05,0.000040667,-0.038888889,0.000406667,-0.01037037,0.006666667,-0.098048048
0,0,0,-0.005615,-0.003703704,-0.030108333,-0.001961963,-0.039583333,-0.033333333,-0.045833333,-0.053703704,-0.047906667,-0.083333333,-0.046875,-0.003703704,-0.040615,-0.01961963,-0.03015,-0.05,-0.00875,-0.057407407,-0.004066667,-0.06,0.007190667,-0.057407407,0.013958333,-0.046196196,0.033333333,-0.017777778,0.039583333,-0.005555556,0.040666667,-0.083333333
0,0,0,-0.004583333,-0.009159159,-0.013958333,-0.01961963,-0.030108333,-0.05,-0.031190667,-0.07961963,-0.03015,0,-0.015,-0.015915916,-0.005615,-0.046196196,-0.003015,-0.053703704,0.000458333,-0.057407407,0.011906667,-0.053703704,0.039583333,-0.041591593,0.048958333,-0.014074074,0.055108333,-0.000850851,0.057190667,-0.07961963,0.054066667,-0.057407407
0,0,0,-0.009375,-0.01037037,-0.005615,-0.04074074,-0.007708333,-0.07037037,-0.006666667,-0.09074074,-0.000406667,-0.006666667,-0.000040667,-0.037037037,0.000458333,-0.044444444,0.016040667,-0.048048048,0.0375,-0.044444444,0.054066667,-0.033333333,0.063540667,-0.004804805,0.069790667,-0.091591593,0.070875,-0.07037037,0.06875,-0.048048048,0.060406667,-0.017777778
0,0,0,-0.00615,-0.01037037,-0.008333333,-0.05,-0.007190667,-0.07037037,-0.000040667,-0.096196196,0.008333333,-0.006666667,0.010833333,-0.014074074,0.035406667,-0.017777778,0.046875,-0.014074074,0.063540667,-0.001961963,0.071906667,-0.094444444,0.079066667,-0.071111111,0.08015,-0.05,0.078015,-0.017777778,0.069790667,-0.007407407,0.057190667,0
0,0,0,-0.001083333,-0.01961963,-0.000040667,-0.05,0.005108333,-0.075915916,0.004583333,-0.096196196,0.017083333,-0.003703704,0.040666667,-0.007407407,0.053015,-0.003703704,0.069790667,-0.091591593,0.079066667,-0.074074074,0.085406667,-0.050850851,0.0875,-0.01961963,0.084375,-0.007407407,0.076040667,0.001961963,0.063540667,0.03048048,0.050040667,0.046196196
0,0,0,0.000040667,-0.01037037,0.007190667,-0.046196196,0.006666667,-0.066666667,0.019066667,-0.074074074,0.04375,-0.077777778,0.055108333,-0.074074074,0.070875,-0.061961963,0.08015,-0.044444444,0.0875,-0.011111111,0.089583333,0,0.086458333,0.011111111,0.078015,0.041591593,0.065615,0.06,0.053015,0.075915916,0.038540667,0.08048048
0,0,0,0.009375,-0.01037037,0.010875,-0.017777778,0.036458333,-0.03048048,0.047906667,-0.017777778,0.064583333,-0.006666667,0.073958333,0.000850851,0.080108333,0.014074074,0.081190667,0.046196196,0.079066667,0.068508509,0.070833333,0.088888889,0.058333333,0.007407407,0.045833333,0.011111111,0.03015,0.017777778,0.007708333,0.01961963,0.00615,0.01037037
0,0,0,0.0015,-0.007407407,0.017083333,0,0.038540667,-0.007407407,0.055108333,0.003703704,0.064583333,0.011111111,0.070833333,0.044444444,0.071906667,0.066666667,0.069790667,0.088888889,0.060458333,0.009159159,0.048958333,0.017777778,0.036458333,0.041591593,0.010875,0.048048048,0.008333333,0.05,-0.003015,0.04074074,-0.000406667,0.015915916
0,0,0,0.004583333,-0.003703704,0.016040667,0,0.041708333,0,0.051083333,0.01961963,0.058333333,0.050850851,0.060406667,0.074074074,0.057190667,0.096196196,0.048958333,0.006666667,0.036458333,0.035085085,0.013958333,0.05,0.009375,0.055555556,-0.004066667,0.057407407,-0.005615,0.048048048,-0.011906667,0.033333333,-0.018015,0.001961963
