0,0,0,-0.244131455,-0.145539906,-0.333333333,-0.544600939,-0.164319249,-0.807511737,0.03286385,-0.929577465,-0.295774648,-0.845070423,-0.375586854,-1,-0.361502347,-0.746478873,-0.309859155,-0.680751174,-0.084507042,-0.863849765,-0.154929577,-1,-0.187793427,-0.718309859,-0.150234742,-0.694835681,0.093896714,-0.798122066,0,-0.835680751,-0.0657277,-0.563380282,-0.028169014,-0.55399061,0.23943662,-0.704225352,0.084507042,-0.629107981,0.037558685,-0.441314554,0.089201878,-0.450704225
0,0,0,-0.254716981,-0.132075472,-0.372641509,-0.537735849,-0.188679245,-0.797169811,0.033018868,-0.891509434,-0.240566038,-0.900943396,-0.367924528,-1,-0.363207547,-0.726415094,-0.297169811,-0.669811321,-0.023584906,-0.91509434,-0.141509434,-0.966981132,-0.183962264,-0.674528302,-0.127358491,-0.660377358,0.146226415,-0.83490566,0.014150943,-0.811320755,-0.066037736,-0.54245283,-0.018867925,-0.547169811,0.273584906,-0.721698113,0.089622642,-0.594339623,0.04245283,-0.419811321,0.108490566,-0.448113208
0,0,0,-0.26146789,-0.169724771,-0.362385321,-0.52293578,-0.188073394,-0.76146789,0.02293578,-0.862385321,-0.266055046,-0.885321101,-0.357798165,-1,-0.366972477,-0.729357798,-0.302752294,-0.637614679,-0.064220183,-0.899082569,-0.123853211,-0.981651376,-0.174311927,-0.678899083,-0.123853211,-0.642201835,0.123853211,-0.825688073,0.059633028,-0.857798165,-0.032110092,-0.568807339,-0.004587156,-0.541284404,0.28440367,-0.706422018,0.155963303,-0.665137615,0.077981651,-0.458715596,0.110091743,-0.444954128
0,0,0,-0.255,-0.23,-0.405,-0.58,-0.39,-0.805,-0.18,-0.88,0.15,-0.965,-0.245,-1,-0.295,-0.745,-0.195,-0.735,0.315,-0.89,-0.16,-0.89,-0.155,-0.58,0.03,-0.6,0.4,-0.75,0,-0.77,-0.04,-0.52,0.1,-0.495,0.435,-0.575,0.37,-0.7,0.45,-0.765,0.615,-0.89
0,0,0,-0.322115385,-0.206730769,-0.528846154,-0.514423077,-0.524038462,-0.764423077,-0.341346154,-0.870192308,-0.091346154,-1,-0.413461538,-1,-0.451923077,-0.802884615,-0.427884615,-0.793269231,0.076923077,-0.995192308,-0.331730769,-0.923076923,-0.293269231,-0.639423077,-0.163461538,-0.644230769,0.1875,-0.913461538,-0.216346154,-0.817307692,-0.173076923,-0.543269231,-0.033653846,-0.548076923,0.25,-0.783653846,-0.100961538,-0.644230769,-0.0625,-0.466346154,0.076923077,-0.485576923
0,0,0,-0.253061224,-0.142857143,-0.379591837,-0.506122449,-0.224489796,-0.763265306,-0.012244898,-0.853061224,-0.351020408,-0.771428571,-0.453061224,-1,-0.424489796,-0.714285714,-0.359183673,-0.632653061,-0.155102041,-0.783673469,-0.220408163,-0.995918367,-0.244897959,-0.681632653,-0.204081633,-0.66122449,0.036734694,-0.730612245,-0.012244898,-0.857142857,-0.065306122,-0.551020408,-0.020408163,-0.530612245,0.232653061,-0.653061224,0.142857143,-0.714285714,0.07755102,-0.510204082,0.114285714,-0.481632653
0,0,0,-0.252964427,-0.134387352,-0.37944664,-0.470355731,-0.225296443,-0.735177866,-0.023715415,-0.845849802,-0.411067194,-0.743083004,-0.466403162,-1,-0.403162055,-0.727272727,-0.347826087,-0.636363636,-0.209486166,-0.754940711,-0.233201581,-0.980237154,-0.221343874,-0.687747036,-0.197628458,-0.656126482,0,-0.719367589,-0.023715415,-0.853754941,-0.051383399,-0.561264822,-0.039525692,-0.533596838,0.197628458,-0.652173913,0.146245059,-0.754940711,0.090909091,-0.549407115,0.09486166,-0.494071146
0,0,0,-0.19140625,-0.15625,-0.265625,-0.46484375,-0.0859375,-0.703125,0.1015625,-0.828125,-0.3125,-0.73828125,-0.328125,-1,-0.3125,-0.7578125,-0.296875,-0.66015625,-0.12890625,-0.734375,-0.10546875,-0.98828125,-0.1328125,-0.72265625,-0.125,-0.6953125,0.05078125,-0.671875,0.0859375,-0.83984375,0.01171875,-0.58203125,0,-0.5546875,0.21484375,-0.578125,0.20703125,-0.6953125,0.1328125,-0.5078125,0.1171875,-0.45703125
0,0,0,-0.168,-0.172,-0.208,-0.464,-0.016,-0.7,0.168,-0.848,-0.292,-0.72,-0.272,-1,-0.224,-0.804,-0.204,-0.656,-0.096,-0.716,-0.032,-0.992,-0.032,-0.76,-0.052,-0.68,0.076,-0.66,0.172,-0.852,0.108,-0.624,0.048,-0.56,0.228,-0.564,0.284,-0.72,0.216,-0.54,0.148,-0.46
0,0,0,-0.184615385,-0.188461538,-0.234615385,-0.503846154,-0.053846154,-0.753846154,0.146153846,-0.888461538,-0.311538462,-0.711538462,-0.284615385,-1,-0.246153846,-0.788461538,-0.230769231,-0.642307692,-0.119230769,-0.707692308,-0.057692308,-0.992307692,-0.069230769,-0.75,-0.084615385,-0.657692308,0.061538462,-0.657692308,0.142307692,-0.884615385,0.069230769,-0.646153846,0.015384615,-0.557692308,0.215384615,-0.580769231,0.246153846,-0.723076923,0.176923077,-0.557692308,0.126923077,-0.480769231
